Image,VulnerabilityID,PkgName,InstalledVersion,Severity
nginx:latest,CVE-2024-26461,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2024-37370,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2024-37371,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2018-5709,libk5crypto3,1.20.1-2+deb12u1,LOW
nginx:latest,CVE-2024-26462,libkrb5-3,1.20.1-2+deb12u1,HIGH
nginx:latest,CVE-2024-26458,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2024-26461,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2024-37370,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2024-37371,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2018-5709,libkrb5-3,1.20.1-2+deb12u1,LOW
nginx:latest,CVE-2024-26462,libkrb5support0,1.20.1-2+deb12u1,HIGH
nginx:latest,CVE-2024-26458,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2024-26461,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2024-37370,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2024-37371,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
nginx:latest,CVE-2018-5709,libkrb5support0,1.20.1-2+deb12u1,LOW
nginx:latest,CVE-2023-2953,libldap-2.5-0,2.5.13+dfsg-5,HIGH
nginx:latest,CVE-2015-3276,libldap-2.5-0,2.5.13+dfsg-5,LOW
nginx:latest,CVE-2017-14159,libldap-2.5-0,2.5.13+dfsg-5,LOW
nginx:latest,CVE-2017-17740,libldap-2.5-0,2.5.13+dfsg-5,LOW
nginx:latest,CVE-2020-15719,libldap-2.5-0,2.5.13+dfsg-5,LOW
nginx:latest,CVE-2022-0563,libmount1,2.38.1-5+deb12u1,LOW
nginx:latest,CVE-2024-28182,libnghttp2-14,1.52.0-1+deb12u1,MEDIUM
nginx:latest,CVE-2024-22365,libpam-modules,1.5.2-6+deb12u1,MEDIUM
nginx:latest,CVE-2024-22365,libpam-modules-bin,1.5.2-6+deb12u1,MEDIUM
nginx:latest,CVE-2024-22365,libpam-runtime,1.5.2-6+deb12u1,MEDIUM
nginx:latest,CVE-2024-22365,libpam0g,1.5.2-6+deb12u1,MEDIUM
nginx:latest,CVE-2021-4214,libpng16-16,1.6.39-2,LOW
nginx:latest,CVE-2022-0563,libsmartcols1,2.38.1-5+deb12u1,LOW
nginx:latest,CVE-2024-4603,libssl3,3.0.13-1~deb12u1,MEDIUM
nginx:latest,CVE-2024-4741,libssl3,3.0.13-1~deb12u1,MEDIUM
nginx:latest,CVE-2024-5535,libssl3,3.0.13-1~deb12u1,MEDIUM
nginx:latest,CVE-2024-2511,libssl3,3.0.13-1~deb12u1,LOW
nginx:latest,CVE-2023-4039,libstdc++6,12.2.0-14,MEDIUM
nginx:latest,CVE-2022-27943,libstdc++6,12.2.0-14,LOW
nginx:latest,CVE-2013-4392,libsystemd0,252.26-1~deb12u2,LOW
nginx:latest,CVE-2023-31437,libsystemd0,252.26-1~deb12u2,LOW
nginx:latest,CVE-2023-31438,libsystemd0,252.26-1~deb12u2,LOW
nginx:latest,CVE-2023-31439,libsystemd0,252.26-1~deb12u2,LOW
nginx:latest,CVE-2023-52355,libtiff6,4.5.0-6+deb12u1,HIGH
nginx:latest,CVE-2023-52356,libtiff6,4.5.0-6+deb12u1,HIGH
nginx:latest,CVE-2024-6716,libtiff6,4.5.0-6+deb12u1,HIGH
nginx:latest,CVE-2023-25433,libtiff6,4.5.0-6+deb12u1,MEDIUM
nginx:latest,CVE-2023-26965,libtiff6,4.5.0-6+deb12u1,MEDIUM
nginx:latest,CVE-2023-26966,libtiff6,4.5.0-6+deb12u1,MEDIUM
nginx:latest,CVE-2023-2908,libtiff6,4.5.0-6+deb12u1,MEDIUM
nginx:latest,CVE-2023-3618,libtiff6,4.5.0-6+deb12u1,MEDIUM
nginx:latest,CVE-2023-6277,libtiff6,4.5.0-6+deb12u1,MEDIUM
nginx:latest,CVE-2017-16232,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2017-17973,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2017-5563,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2017-9117,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2018-10126,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2022-1210,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2023-1916,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2023-3164,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2023-6228,libtiff6,4.5.0-6+deb12u1,LOW
nginx:latest,CVE-2023-50495,libtinfo6,6.4-4,MEDIUM
nginx:latest,CVE-2023-45918,libtinfo6,6.4-4,LOW
nginx:latest,CVE-2013-4392,libudev1,252.26-1~deb12u2,LOW
nginx:latest,CVE-2023-31437,libudev1,252.26-1~deb12u2,LOW
nginx:latest,CVE-2023-31438,libudev1,252.26-1~deb12u2,LOW
nginx:latest,CVE-2023-31439,libudev1,252.26-1~deb12u2,LOW
nginx:latest,CVE-2022-0563,libuuid1,2.38.1-5+deb12u1,LOW
nginx:latest,CVE-2024-25062,libxml2,2.9.14+dfsg-1.3~deb12u1,HIGH
nginx:latest,CVE-2023-39615,libxml2,2.9.14+dfsg-1.3~deb12u1,MEDIUM
nginx:latest,CVE-2023-45322,libxml2,2.9.14+dfsg-1.3~deb12u1,MEDIUM
nginx:latest,CVE-2024-34459,libxml2,2.9.14+dfsg-1.3~deb12u1,LOW
nginx:latest,CVE-2015-9019,libxslt1.1,1.1.35-1,LOW
nginx:latest,CVE-2023-4641,login,1:4.13+dfsg1-1+b1,MEDIUM
nginx:latest,CVE-2007-5686,login,1:4.13+dfsg1-1+b1,LOW
nginx:latest,CVE-2019-19882,login,1:4.13+dfsg1-1+b1,LOW
nginx:latest,CVE-2023-29383,login,1:4.13+dfsg1-1+b1,LOW
nginx:latest,TEMP-0628843-DBAD28,login,1:4.13+dfsg1-1+b1,LOW
nginx:latest,CVE-2022-0563,mount,2.38.1-5+deb12u1,LOW
nginx:latest,CVE-2023-50495,ncurses-base,6.4-4,MEDIUM
nginx:latest,CVE-2023-45918,ncurses-base,6.4-4,LOW
nginx:latest,CVE-2023-50495,ncurses-bin,6.4-4,MEDIUM
nginx:latest,CVE-2023-45918,ncurses-bin,6.4-4,LOW
nginx:latest,CVE-2009-4487,nginx,1.27.0-2~bookworm,LOW
nginx:latest,CVE-2013-0337,nginx,1.27.0-2~bookworm,LOW
nginx:latest,CVE-2023-44487,nginx,1.27.0-2~bookworm,LOW
nginx:latest,CVE-2024-4603,openssl,3.0.13-1~deb12u1,MEDIUM
nginx:latest,CVE-2024-4741,openssl,3.0.13-1~deb12u1,MEDIUM
nginx:latest,CVE-2024-5535,openssl,3.0.13-1~deb12u1,MEDIUM
nginx:latest,CVE-2024-2511,openssl,3.0.13-1~deb12u1,LOW
nginx:latest,CVE-2023-4641,passwd,1:4.13+dfsg1-1+b1,MEDIUM
nginx:latest,CVE-2007-5686,passwd,1:4.13+dfsg1-1+b1,LOW
nginx:latest,CVE-2019-19882,passwd,1:4.13+dfsg1-1+b1,LOW
nginx:latest,CVE-2023-29383,passwd,1:4.13+dfsg1-1+b1,LOW
nginx:latest,TEMP-0628843-DBAD28,passwd,1:4.13+dfsg1-1+b1,LOW
nginx:latest,CVE-2023-31484,perl-base,5.36.0-7+deb12u1,HIGH
nginx:latest,CVE-2011-4116,perl-base,5.36.0-7+deb12u1,LOW
nginx:latest,CVE-2023-31486,perl-base,5.36.0-7+deb12u1,LOW
nginx:latest,TEMP-0517018-A83CE6,sysvinit-utils,3.06-4,LOW
nginx:latest,CVE-2005-2541,tar,1.34+dfsg-1.2+deb12u1,LOW
nginx:latest,TEMP-0290435-0B57B5,tar,1.34+dfsg-1.2+deb12u1,LOW
nginx:latest,CVE-2022-0563,util-linux,2.38.1-5+deb12u1,LOW
nginx:latest,CVE-2022-0563,util-linux-extra,2.38.1-5+deb12u1,LOW
nginx:latest,CVE-2023-45853,zlib1g,1:1.2.13.dfsg-1,CRITICAL
redis:latest,CVE-2011-3374,apt,2.6.1,LOW
redis:latest,TEMP-0841856-B18BAF,bash,5.2.15-2+b7,LOW
redis:latest,CVE-2022-0563,bsdutils,1:2.38.1-5+deb12u1,LOW
redis:latest,CVE-2016-2781,coreutils,9.1-1,LOW
redis:latest,CVE-2017-18018,coreutils,9.1-1,LOW
redis:latest,CVE-2023-4039,gcc-12-base,12.2.0-14,MEDIUM
redis:latest,CVE-2022-27943,gcc-12-base,12.2.0-14,LOW
redis:latest,CVE-2022-3219,gpgv,2.2.40-1.1,LOW
redis:latest,CVE-2011-3374,libapt-pkg6.0,2.6.1,LOW
redis:latest,CVE-2022-0563,libblkid1,2.38.1-5+deb12u1,LOW
redis:latest,CVE-2010-4756,libc-bin,2.36-9+deb12u7,LOW
redis:latest,CVE-2018-20796,libc-bin,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-1010022,libc-bin,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-1010023,libc-bin,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-1010024,libc-bin,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-1010025,libc-bin,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-9192,libc-bin,2.36-9+deb12u7,LOW
redis:latest,CVE-2010-4756,libc6,2.36-9+deb12u7,LOW
redis:latest,CVE-2018-20796,libc6,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-1010022,libc6,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-1010023,libc6,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-1010024,libc6,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-1010025,libc6,2.36-9+deb12u7,LOW
redis:latest,CVE-2019-9192,libc6,2.36-9+deb12u7,LOW
redis:latest,CVE-2023-4039,libgcc-s1,12.2.0-14,MEDIUM
redis:latest,CVE-2022-27943,libgcc-s1,12.2.0-14,LOW
redis:latest,CVE-2024-2236,libgcrypt20,1.10.1-3,MEDIUM
redis:latest,CVE-2018-6829,libgcrypt20,1.10.1-3,LOW
redis:latest,CVE-2011-3389,libgnutls30,3.7.9-2+deb12u3,LOW
redis:latest,CVE-2022-0563,libmount1,2.38.1-5+deb12u1,LOW
redis:latest,CVE-2024-22365,libpam-modules,1.5.2-6+deb12u1,MEDIUM
redis:latest,CVE-2024-22365,libpam-modules-bin,1.5.2-6+deb12u1,MEDIUM
redis:latest,CVE-2024-22365,libpam-runtime,1.5.2-6+deb12u1,MEDIUM
redis:latest,CVE-2024-22365,libpam0g,1.5.2-6+deb12u1,MEDIUM
redis:latest,CVE-2022-0563,libsmartcols1,2.38.1-5+deb12u1,LOW
redis:latest,CVE-2024-4603,libssl3,3.0.13-1~deb12u1,MEDIUM
redis:latest,CVE-2024-4741,libssl3,3.0.13-1~deb12u1,MEDIUM
redis:latest,CVE-2024-5535,libssl3,3.0.13-1~deb12u1,MEDIUM
redis:latest,CVE-2024-2511,libssl3,3.0.13-1~deb12u1,LOW
redis:latest,CVE-2023-4039,libstdc++6,12.2.0-14,MEDIUM
redis:latest,CVE-2022-27943,libstdc++6,12.2.0-14,LOW
redis:latest,CVE-2013-4392,libsystemd0,252.26-1~deb12u2,LOW
redis:latest,CVE-2023-31437,libsystemd0,252.26-1~deb12u2,LOW
redis:latest,CVE-2023-31438,libsystemd0,252.26-1~deb12u2,LOW
redis:latest,CVE-2023-31439,libsystemd0,252.26-1~deb12u2,LOW
redis:latest,CVE-2023-50495,libtinfo6,6.4-4,MEDIUM
redis:latest,CVE-2023-45918,libtinfo6,6.4-4,LOW
redis:latest,CVE-2013-4392,libudev1,252.26-1~deb12u2,LOW
redis:latest,CVE-2023-31437,libudev1,252.26-1~deb12u2,LOW
redis:latest,CVE-2023-31438,libudev1,252.26-1~deb12u2,LOW
redis:latest,CVE-2023-31439,libudev1,252.26-1~deb12u2,LOW
redis:latest,CVE-2022-0563,libuuid1,2.38.1-5+deb12u1,LOW
redis:latest,CVE-2023-4641,login,1:4.13+dfsg1-1+b1,MEDIUM
redis:latest,CVE-2007-5686,login,1:4.13+dfsg1-1+b1,LOW
redis:latest,CVE-2019-19882,login,1:4.13+dfsg1-1+b1,LOW
redis:latest,CVE-2023-29383,login,1:4.13+dfsg1-1+b1,LOW
redis:latest,TEMP-0628843-DBAD28,login,1:4.13+dfsg1-1+b1,LOW
redis:latest,CVE-2022-0563,mount,2.38.1-5+deb12u1,LOW
redis:latest,CVE-2023-50495,ncurses-base,6.4-4,MEDIUM
redis:latest,CVE-2023-45918,ncurses-base,6.4-4,LOW
redis:latest,CVE-2023-50495,ncurses-bin,6.4-4,MEDIUM
redis:latest,CVE-2023-45918,ncurses-bin,6.4-4,LOW
redis:latest,CVE-2023-4641,passwd,1:4.13+dfsg1-1+b1,MEDIUM
redis:latest,CVE-2007-5686,passwd,1:4.13+dfsg1-1+b1,LOW
redis:latest,CVE-2019-19882,passwd,1:4.13+dfsg1-1+b1,LOW
redis:latest,CVE-2023-29383,passwd,1:4.13+dfsg1-1+b1,LOW
redis:latest,TEMP-0628843-DBAD28,passwd,1:4.13+dfsg1-1+b1,LOW
redis:latest,CVE-2023-31484,perl-base,5.36.0-7+deb12u1,HIGH
redis:latest,CVE-2011-4116,perl-base,5.36.0-7+deb12u1,LOW
redis:latest,CVE-2023-31486,perl-base,5.36.0-7+deb12u1,LOW
redis:latest,TEMP-0517018-A83CE6,sysvinit-utils,3.06-4,LOW
redis:latest,CVE-2005-2541,tar,1.34+dfsg-1.2+deb12u1,LOW
redis:latest,TEMP-0290435-0B57B5,tar,1.34+dfsg-1.2+deb12u1,LOW
redis:latest,CVE-2022-0563,util-linux,2.38.1-5+deb12u1,LOW
redis:latest,CVE-2022-0563,util-linux-extra,2.38.1-5+deb12u1,LOW
redis:latest,CVE-2023-45853,zlib1g,1:1.2.13.dfsg-1,CRITICAL
redis:latest,CVE-2023-24538,stdlib,1.18.2,CRITICAL
redis:latest,CVE-2023-24540,stdlib,1.18.2,CRITICAL
redis:latest,CVE-2024-24790,stdlib,1.18.2,CRITICAL
redis:latest,CVE-2022-27664,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-28131,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-2879,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-2880,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-29804,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-30580,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-30630,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-30631,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-30632,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-30633,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-30634,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-30635,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-32189,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-41715,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-41716,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-41720,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-41722,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-41723,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-41724,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-41725,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-24534,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-24536,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-24537,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-24539,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-29400,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-29403,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-39325,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-45283,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-45287,stdlib,1.18.2,HIGH
redis:latest,CVE-2023-45288,stdlib,1.18.2,HIGH
redis:latest,CVE-2022-1705,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2022-1962,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2022-32148,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2022-41717,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-24532,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-29406,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-29409,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-39318,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-39319,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-39326,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-45284,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-45289,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2023-45290,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2024-24783,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2024-24784,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2024-24785,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2024-24789,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2024-24791,stdlib,1.18.2,MEDIUM
redis:latest,CVE-2022-30629,stdlib,1.18.2,LOW
python:latest,CVE-2011-3374,apt,2.6.1,LOW
python:latest,TEMP-0841856-B18BAF,bash,5.2.15-2+b7,LOW
python:latest,CVE-2017-13716,binutils,2.40-2,LOW
python:latest,CVE-2018-18483,binutils,2.40-2,LOW
python:latest,CVE-2018-20673,binutils,2.40-2,LOW
python:latest,CVE-2018-20712,binutils,2.40-2,LOW
python:latest,CVE-2018-9996,binutils,2.40-2,LOW
python:latest,CVE-2021-32256,binutils,2.40-2,LOW
python:latest,CVE-2023-1972,binutils,2.40-2,LOW
python:latest,CVE-2017-13716,binutils-aarch64-linux-gnu,2.40-2,LOW
python:latest,CVE-2018-18483,binutils-aarch64-linux-gnu,2.40-2,LOW
python:latest,CVE-2018-20673,binutils-aarch64-linux-gnu,2.40-2,LOW
python:latest,CVE-2018-20712,binutils-aarch64-linux-gnu,2.40-2,LOW
python:latest,CVE-2018-9996,binutils-aarch64-linux-gnu,2.40-2,LOW
python:latest,CVE-2021-32256,binutils-aarch64-linux-gnu,2.40-2,LOW
python:latest,CVE-2023-1972,binutils-aarch64-linux-gnu,2.40-2,LOW
python:latest,CVE-2017-13716,binutils-common,2.40-2,LOW
python:latest,CVE-2018-18483,binutils-common,2.40-2,LOW
python:latest,CVE-2018-20673,binutils-common,2.40-2,LOW
python:latest,CVE-2018-20712,binutils-common,2.40-2,LOW
python:latest,CVE-2018-9996,binutils-common,2.40-2,LOW
python:latest,CVE-2021-32256,binutils-common,2.40-2,LOW
python:latest,CVE-2023-1972,binutils-common,2.40-2,LOW
python:latest,CVE-2022-0563,bsdutils,1:2.38.1-5+deb12u1,LOW
python:latest,CVE-2016-2781,coreutils,9.1-1,LOW
python:latest,CVE-2017-18018,coreutils,9.1-1,LOW
python:latest,CVE-2023-4039,cpp-12,12.2.0-14,MEDIUM
python:latest,CVE-2022-27943,cpp-12,12.2.0-14,LOW
python:latest,CVE-2024-2379,curl,7.88.1-10+deb12u6,LOW
python:latest,CVE-2022-3219,dirmngr,2.2.40-1.1,LOW
python:latest,CVE-2023-4039,g++-12,12.2.0-14,MEDIUM
python:latest,CVE-2022-27943,g++-12,12.2.0-14,LOW
python:latest,CVE-2023-4039,gcc-12,12.2.0-14,MEDIUM
python:latest,CVE-2022-27943,gcc-12,12.2.0-14,LOW
python:latest,CVE-2023-4039,gcc-12-base,12.2.0-14,MEDIUM
python:latest,CVE-2022-27943,gcc-12-base,12.2.0-14,LOW
python:latest,CVE-2024-32002,git,1:2.39.2-1.1,CRITICAL
python:latest,CVE-2023-25652,git,1:2.39.2-1.1,HIGH
python:latest,CVE-2023-29007,git,1:2.39.2-1.1,HIGH
python:latest,CVE-2024-32004,git,1:2.39.2-1.1,HIGH
python:latest,CVE-2024-32465,git,1:2.39.2-1.1,HIGH
python:latest,CVE-2018-1000021,git,1:2.39.2-1.1,LOW
python:latest,CVE-2022-24975,git,1:2.39.2-1.1,LOW
python:latest,CVE-2023-25815,git,1:2.39.2-1.1,LOW
python:latest,CVE-2024-32020,git,1:2.39.2-1.1,LOW
python:latest,CVE-2024-32021,git,1:2.39.2-1.1,LOW
python:latest,CVE-2024-32002,git-man,1:2.39.2-1.1,CRITICAL
python:latest,CVE-2023-25652,git-man,1:2.39.2-1.1,HIGH
python:latest,CVE-2023-29007,git-man,1:2.39.2-1.1,HIGH
python:latest,CVE-2024-32004,git-man,1:2.39.2-1.1,HIGH
python:latest,CVE-2024-32465,git-man,1:2.39.2-1.1,HIGH
python:latest,CVE-2018-1000021,git-man,1:2.39.2-1.1,LOW
python:latest,CVE-2022-24975,git-man,1:2.39.2-1.1,LOW
python:latest,CVE-2023-25815,git-man,1:2.39.2-1.1,LOW
python:latest,CVE-2024-32020,git-man,1:2.39.2-1.1,LOW
python:latest,CVE-2024-32021,git-man,1:2.39.2-1.1,LOW
python:latest,CVE-2022-3219,gnupg,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gnupg-l10n,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gnupg-utils,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gpg,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gpg-agent,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gpg-wks-client,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gpg-wks-server,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gpgconf,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gpgsm,2.2.40-1.1,LOW
python:latest,CVE-2022-3219,gpgv,2.2.40-1.1,LOW
python:latest,CVE-2005-0406,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2008-3134,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2016-8678,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-11754,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-11755,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-7275,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2018-15607,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2021-20311,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2023-34152,imagemagick,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2005-0406,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2008-3134,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2016-8678,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-11754,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-11755,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-7275,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2018-15607,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2021-20311,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2023-34152,imagemagick-6-common,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2005-0406,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2008-3134,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2016-8678,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-11754,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-11755,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2017-7275,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2018-15607,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2021-20311,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2023-34152,imagemagick-6.q16,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
python:latest,CVE-2024-26462,krb5-multidev,1.20.1-2+deb12u1,HIGH
python:latest,CVE-2024-26458,krb5-multidev,1.20.1-2+deb12u1,MEDIUM
python:latest,CVE-2024-26461,krb5-multidev,1.20.1-2+deb12u1,MEDIUM
python:latest,CVE-2024-37370,krb5-multidev,1.20.1-2+deb12u1,MEDIUM
python:latest,CVE-2024-37371,krb5-multidev,1.20.1-2+deb12u1,MEDIUM
python:latest,CVE-2018-5709,krb5-multidev,1.20.1-2+deb12u1,LOW
python:latest,CVE-2023-6879,libaom3,3.6.0-1,CRITICAL
python:latest,CVE-2023-39616,libaom3,3.6.0-1,HIGH
python:latest,CVE-2024-5171,libaom3,3.6.0-1,HIGH
python:latest,CVE-2011-3374,libapt-pkg6.0,2.6.1,LOW
python:latest,CVE-2023-4039,libasan8,12.2.0-14,MEDIUM
python:latest,CVE-2022-27943,libasan8,12.2.0-14,LOW
python:latest,CVE-2023-4039,libatomic1,12.2.0-14,MEDIUM
python:latest,CVE-2022-27943,libatomic1,12.2.0-14,LOW
python:latest,CVE-2017-13716,libbinutils,2.40-2,LOW
python:latest,CVE-2018-18483,libbinutils,2.40-2,LOW
python:latest,CVE-2018-20673,libbinutils,2.40-2,LOW
python:latest,CVE-2018-20712,libbinutils,2.40-2,LOW
python:latest,CVE-2018-9996,libbinutils,2.40-2,LOW
python:latest,CVE-2021-32256,libbinutils,2.40-2,LOW
python:latest,CVE-2023-1972,libbinutils,2.40-2,LOW
python:latest,CVE-2022-0563,libblkid-dev,2.38.1-5+deb12u1,LOW
python:latest,CVE-2022-0563,libblkid1,2.38.1-5+deb12u1,LOW
python:latest,CVE-2023-44431,libbluetooth-dev,5.66-1+deb12u2,HIGH
python:latest,CVE-2023-51596,libbluetooth-dev,5.66-1+deb12u2,HIGH
python:latest,CVE-2023-51580,libbluetooth-dev,5.66-1+deb12u2,MEDIUM
python:latest,CVE-2023-51589,libbluetooth-dev,5.66-1+deb12u2,MEDIUM
python:latest,CVE-2023-51592,libbluetooth-dev,5.66-1+deb12u2,MEDIUM
python:latest,CVE-2016-9797,libbluetooth-dev,5.66-1+deb12u2,LOW
python:latest,CVE-2016-9798,libbluetooth-dev,5.66-1+deb12u2,LOW
python:latest,CVE-2016-9799,libbluetooth-dev,5.66-1+deb12u2,LOW
python:latest,CVE-2016-9800,libbluetooth-dev,5.66-1+deb12u2,LOW
python:latest,CVE-2016-9801,libbluetooth-dev,5.66-1+deb12u2,LOW
python:latest,CVE-2016-9802,libbluetooth-dev,5.66-1+deb12u2,LOW
python:latest,CVE-2016-9803,libbluetooth-dev,5.66-1+deb12u2,LOW
python:latest,CVE-2016-9804,libbluetooth-dev,5.66-1+deb12u2,LOW
